Nome da Unidade da Federação,Nome do Município,"Produto Interno Bruto, 
a preços correntes
(R$ 1.000)","Produto Interno Bruto per capita, 
a preços correntes
(R$ 1,00)"
Alagoas,Branquinha,775409.703,74372.69
Alagoas,Cacimbinhas,140460.885,12862.72
Alagoas,Cajueiro,207869.366,9714.88
Alagoas,Campestre,87758.974,12587.35
Alagoas,Campo Alegre,734648.021,12667.0
Alagoas,Campo Grande,106114.128,11081.26
Alagoas,Canapi,166475.439,9397.43
Alagoas,Capela,247980.898,14667.35
Alagoas,Carneiros,90775.17,9487.37
Alagoas,Chã Preta,175470.65,24000.91
Alagoas,Coité do Nóia,211484.481,19962.67
Alagoas,Colônia Leopoldina,397369.17,18115.76
Alagoas,Coqueiro Seco,96035.53,16327.02
Alagoas,Coruripe,1782442.336,30919.95
Alagoas,Craíbas,480701.675,19704.12
Alagoas,Delmiro Gouveia,673799.771,12834.04
Alagoas,Dois Riachos,105248.374,9516.99
Alagoas,Estrela de Alagoas,154328.594,8431.41
Alagoas,Feira Grande,427545.189,19265.73
Alagoas,Feliz Deserto,164023.46,34150.21
Alagoas,Flexeiras,297765.472,23221.2
Alagoas,Girau do Ponciano,549523.417,13225.91
Alagoas,Ibateguara,196463.108,12563.99
Alagoas,Igaci,311913.661,12186.03
Alagoas,Igreja Nova,571817.487,23178.66
Alagoas,Inhapi,174740.67,9497.81
Alagoas,Jacaré dos Homens,74939.905,14453.21
Alagoas,Jacuípe,194514.468,27819.57
Alagoas,Japaratinga,251980.219,29841.33
Alagoas,Jaramataia,77881.652,13542.28
Alagoas,Jequiá da Praia,381988.729,33230.86
Alagoas,Joaquim Gomes,520954.822,21556.45
Alagoas,Jundiá,54787.252,13301.11
Alagoas,Junqueiro,550023.792,22253.75
Alagoas,Lagoa da Canoa,273016.115,15431.61
Alagoas,Limoeiro de Anadia,685127.197,23703.54
Alagoas,Maceió,27484016.31,26642.2
Alagoas,Major Isidoro,283425.053,14226.02
Alagoas,Maragogi,1118831.141,33547.15
Alagoas,Maravilha,90739.997,10253.11
Alagoas,Marechal Deodoro,3409482.655,64514.89
Alagoas,Maribondo,187982.23,14324.64
Alagoas,Mar Vermelho,50940.404,14663.33
Alagoas,Mata Grande,354593.887,14071.19
Alagoas,Matriz de Camaragibe,385866.076,15668.42
Alagoas,Messias,221089.593,12147.11
Alagoas,Minador do Negrão,74499.697,14016.88
Alagoas,Monteirópolis,80981.34,11292.89
Alagoas,Murici,588107.591,20687.62
Alagoas,Novo Lino,187225.66,14584.85
Alagoas,Olho d'Água das Flores,271774.973,12529.97
Alagoas,Olho d'Água do Casado,92932.957,9775.21
Alagoas,Olho d'Água Grande,69585.967,13556.59
Alagoas,Olivença,108843.03,9317.95
Alagoas,Ouro Branco,110449.038,9543.68
Alagoas,Palestina,45910.584,9071.45
Alagoas,Palmeira dos Índios,1181478.008,16085.04
Alagoas,Pão de Açúcar,266596.205,10967.88
Alagoas,Pariconha,144982.069,13747.59
Alagoas,Paripueira,236804.077,17561.86
Alagoas,Passo de Camaragibe,337318.827,22090.3
Alagoas,Paulo Jacinto,109869.837,14540.74
Alagoas,Penedo,983851.226,15371.47
Alagoas,Piaçabuçu,458381.426,25653.76
Alagoas,Pilar,676106.26,19147.73
Alagoas,Pindoba,59433.604,20473.17
Alagoas,Piranhas,344017.53,13584.64
Alagoas,Poço das Trincheiras,125601.491,8693.95
Alagoas,Porto Calvo,412849.203,15105.53
Alagoas,Porto de Pedras,333197.708,43738.21
Alagoas,Porto Real do Colégio,268866.529,13337.96
Alagoas,Quebrangulo,189051.27,16876.56
Alagoas,Rio Largo,1422908.554,18806.12
Alagoas,Roteiro,204122.214,30769.1
Alagoas,Santa Luzia do Norte,277384.636,37770.24
Alagoas,Santana do Ipanema,646281.938,13489.5
Alagoas,Santana do Mundaú,1408563.032,132421.08
Alagoas,São Brás,129321.585,18535.41
Alagoas,São José da Laje,587965.436,24433.4
Alagoas,São José da Tapera,332788.564,10251.63
Alagoas,São Luís do Quitunde,943655.563,27097.07
Alagoas,São Miguel dos Campos,1372933.437,22027.55
Alagoas,São Miguel dos Milagres,243467.518,30158.25
Alagoas,São Sebastião,858795.805,24947.59
Alagoas,Satuba,260967.008,18584.75
Alagoas,Senador Rui Palmeira,121169.004,8721.59
Alagoas,Tanque d'Arca,92156.286,15070.53
Alagoas,Taquarana,510804.418,25335.01
Alagoas,Teotônio Vilela,1357674.09,30461.61
Alagoas,Traipu,296950.334,10630.43
Alagoas,União dos Palmares,1416031.324,21467.05
Alagoas,Viçosa,594120.928,23158.1
Sergipe,Amparo do São Francisco,37966.816,15912.33
Sergipe,Aquidabã,287874.395,13207.67
Sergipe,Aracaju,18405677.788,27364.4
Sergipe,Arauá,140121.885,14240.03
Sergipe,Areia Branca,252263.149,13400.43
Sergipe,Barra dos Coqueiros,2581591.798,82114.31
Sergipe,Boquim,333080.032,12345.44
Sergipe,Brejo Grande,95886.083,11420.45
Sergipe,Campo do Brito,237677.001,12970.1
Sergipe,Canhoba,84436.411,21093.28
Sergipe,Canindé de São Francisco,2895221.78,93714.69
Sergipe,Capela,385290.499,11069.02
Sergipe,Carira,379817.764,16961.45
Sergipe,Carmópolis,422600.834,24524.19
Sergipe,Cedro de São João,64293.401,10843.89
Sergipe,Cristinápolis,250777.22,13793.37
Sergipe,Cumbe,69489.148,17337.61
Sergipe,Divina Pastora,188619.161,35655.8
Sergipe,Estância,2126563.415,30414.67
Sergipe,Feira Nova,114918.377,20459.03
Sergipe,Frei Paulo,324740.673,20699.94
Sergipe,Gararu,179510.515,15476.38
Sergipe,General Maynard,43532.067,12724.95
Sergipe,Gracho Cardoso,100982.469,17318.21
Sergipe,Ilha das Flores,101814.795,11947.29
Sergipe,Indiaroba,229669.731,12524.93
Sergipe,Itabaiana,2213274.573,22855.2
Sergipe,Itabaianinha,535796.555,12637.01
Sergipe,Itabi,81127.364,16662.02
Sergipe,Itaporanga d'Ajuda,880245.443,25111.13
Sergipe,Japaratuba,527939.243,27688.64
Sergipe,Japoatã,210653.588,15694.65
Sergipe,Lagarto,1798319.172,16962.87
Sergipe,Laranjeiras,1162006.538,38315.91
Sergipe,Macambira,89534.571,12787.0
Sergipe,Malhada dos Bois,52759.619,14201.78
Sergipe,Malhador,173217.785,13651.02
Sergipe,Maruim,448413.882,25877.99
Sergipe,Moita Bonita,206468.242,18173.42
Sergipe,Monte Alegre de Sergipe,218952.565,14296.61
Sergipe,Muribeca,96660.396,12630.39
Sergipe,Neópolis,330965.807,17710.07
Sergipe,Nossa Senhora Aparecida,109900.468,12457.55
Sergipe,Nossa Senhora da Glória,790790.161,20967.52
Sergipe,Nossa Senhora das Dores,415736.18,15422.2
Sergipe,Nossa Senhora de Lourdes,91164.828,14005.97
Sergipe,Nossa Senhora do Socorro,3232697.918,17219.66
Sergipe,Pacatuba,236642.649,16153.08
Sergipe,Pedra Mole,48011.71,14509.43
Sergipe,Pedrinhas,98935.679,10171.24
Sergipe,Pinhão,91574.102,13712.8
Sergipe,Pirambu,137921.589,14616.53
Sergipe,Poço Redondo,416245.13,11738.11
Sergipe,Poço Verde,322301.775,13427.56
Sergipe,Porto da Folha,366553.464,12732.86
Sergipe,Propriá,554299.192,18628.15
Sergipe,Riachão do Dantas,328904.479,16600.44
Sergipe,Riachuelo,222400.947,21479.71
Sergipe,Ribeirópolis,339443.05,17968.51
Sergipe,Rosário do Catete,468956.06,42028.68
Sergipe,Salgado,217519.174,10848.3
Sergipe,Santa Luzia do Itanhy,192689.917,13564.94
Sergipe,Santana do São Francisco,106772.621,13505.26
Sergipe,Santa Rosa de Lima,55083.536,14005.48
Sergipe,Santo Amaro das Brotas,167665.266,13743.05
Sergipe,São Cristóvão,1031740.474,11203.61
Sergipe,São Domingos,135226.821,11992.45
Sergipe,São Francisco,56033.562,14603.48
Sergipe,São Miguel do Aleixo,49842.493,12573.79
Sergipe,Simão Dias,790408.245,19408.9
Sergipe,Siriri,176735.571,19537.43
Sergipe,Telha,44121.433,13488.67
Sergipe,Tobias Barreto,655791.184,12405.95
Sergipe,Tomar do Geru,146965.409,10858.98
Sergipe,Umbaúba,401569.249,15564.7
Bahia,Abaíra,70194.899,8086.04
Bahia,Abaré,208557.506,10127.1
Bahia,Acajutiba,144529.373,9499.76
Bahia,Adustina,240689.951,13986.28
Bahia,Água Fria,158468.44,9269.33
Bahia,Érico Cardoso,78063.333,7425.41
Bahia,Aiquara,53718.081,12244.83
Bahia,Alagoinhas,4532743.451,29621.32
Bahia,Alcobaça,347477.51,15437.27
Bahia,Almadina,62875.697,11924.08
Bahia,Amargosa,463880.509,12327.08
Bahia,Amélia Rodrigues,437583.626,17505.45
Bahia,América Dourada,167946.465,10440.54
Bahia,Anagé,224876.848,10592.91
Bahia,Andaraí,134557.633,10254.35
Bahia,Andorinha,223451.588,15500.25
Bahia,Angical,190447.656,13699.3
Bahia,Anguera,78758.389,6927.47
Bahia,Antas,160798.47,8179.38
Bahia,Antônio Cardoso,124217.813,10644.2
Bahia,Antônio Gonçalves,82701.596,6917.74
Bahia,Aporá,148644.221,8332.08
Bahia,Apuarema,74300.319,10214.51
Bahia,Aracatu,145739.377,11245.32
Bahia,Araçás,299164.835,24447.56
Bahia,Araci,491398.799,8950.31
Bahia,Aramari,103771.262,9008.7
Bahia,Arataca,101500.887,9308.59
Bahia,Aratuípe,79976.321,9038.92
Bahia,Aurelino Leal,137001.476,12365.87
Bahia,Baianópolis,263822.501,18872.77
Bahia,Baixa Grande,194656.713,9527.52
Bahia,Banzaê,113597.392,8572.74
Bahia,Barra,430649.221,7941.89
Bahia,Barra da Estiva,377673.47,18698.56
Bahia,Barra do Choça,573526.149,18602.26
Bahia,Barra do Mendes,115910.155,8829.23
Bahia,Barra do Rocha,77900.916,14125.28
Bahia,Barreiras,7006120.688,44221.63
Bahia,Barro Alto,112884.013,7440.78
Bahia,Barrocas,346146.343,21334.14
Bahia,Barro Preto,79914.27,15044.1
Bahia,Belmonte,373714.007,15875.7
Bahia,Belo Campo,169601.17,9968.92
Bahia,Biritinga,145438.439,9096.16
Bahia,Boa Nova,111607.349,9270.48
Bahia,Boa Vista do Tupim,155316.781,8399.59
Bahia,Bom Jesus da Lapa,1357878.959,19356.52
Bahia,Bom Jesus da Serra,69959.286,7162.09
Bahia,Boninal,117992.267,8127.31
Bahia,Bonito,270741.318,15926.9
Bahia,Boquira,189090.874,8800.66
Bahia,Botuporã,110038.304,10949.08
Bahia,Brejões,144331.246,10196.49
Bahia,Brejolândia,126260.964,11827.72
Bahia,Brotas de Macaúbas,96548.691,9019.03
Bahia,Brumado,1783351.136,26432.55
Bahia,Buerarema,208932.603,11436.46
Bahia,Buritirama,154989.099,7251.29
Bahia,Caatiba,77400.565,12419.86
Bahia,Cabaceiras do Paraguaçu,141199.107,7427.62
Bahia,Cachoeira,479278.847,14239.25
Bahia,Caculé,364285.997,15563.12
Bahia,Caém,92294.235,10356.18
Bahia,Caetanos,102571.019,6991.41
Bahia,Caetité,1098649.67,21464.71
Bahia,Cafarnaum,217396.506,11697.42
Bahia,Cairu,1505541.607,80656.9
Bahia,Caldeirão Grande,101982.213,7581.19
Bahia,Camacan,354422.183,11067.74
Bahia,Camaçari,33971705.19,109866.84
Bahia,Camamu,468403.278,13215.31
Bahia,Campo Alegre de Lourdes,295490.713,10246.22
Bahia,Campo Formoso,2072637.392,28885.32
Bahia,Canápolis,84960.371,8764.22
Bahia,Canarana,258821.993,9778.68
Bahia,Canavieiras,395601.711,12876.82
Bahia,Candeal,67793.295,8360.25
Bahia,Candeias,6819267.045,77650.5
Bahia,Candiba,140827.937,9769.54
Bahia,Cândido Sales,244706.317,9819.28
Bahia,Cansanção,352800.894,10100.52
Bahia,Canudos,153150.512,9098.77
Bahia,Capela do Alto Alegre,129533.988,11169.61
Bahia,Capim Grosso,579807.789,18670.35
Bahia,Caraíbas,86201.688,9955.16
Bahia,Caravelas,357881.734,16145.53
Bahia,Cardeal da Silva,117727.074,12530.82
Bahia,Carinhanha,288561.541,9910.07
Bahia,Casa Nova,875278.176,11975.02
Bahia,Castro Alves,317241.32,12030.84
Bahia,Catolândia,80900.833,22354.47
Bahia,Catu,695390.525,12592.64
Bahia,Caturama,78262.217,8412.58
Bahia,Central,154524.9,8935.69
Bahia,Chorrochó,105494.307,9401.51
Bahia,Cícero Dantas,400073.178,12258.65
Bahia,Cipó,155393.874,8929.66
Bahia,Coaraci,191076.447,11847.5
Bahia,Cocos,559870.686,29725.02
Bahia,Conceição da Feira,376054.89,16397.98
Bahia,Conceição do Almeida,200261.73,11720.12
Bahia,Conceição do Coité,884632.552,13126.28
Bahia,Conceição do Jacuípe,2761127.887,82100.68
Bahia,Conde,288928.881,11018.15
Bahia,Condeúba,171066.293,9996.28
Bahia,Contendas do Sincorá,50777.926,12615.63
Bahia,Coração de Maria,226365.597,10109.67
Bahia,Cordeiros,70770.121,8165.47
Bahia,Coribe,169096.401,11985.85
Bahia,Coronel João Sá,175255.812,11271.2
Bahia,Correntina,3280078.794,101729.95
Bahia,Cotegipe,171353.165,12456.61
Bahia,Cravolândia,45909.343,8577.98
Bahia,Crisópolis,206123.83,9714.12
Bahia,Cristópolis,157842.627,11289.8
Bahia,Cruz das Almas,1042405.619,16307.21
Bahia,Curaçá,355221.009,10130.36
Bahia,Dário Meira,126141.137,12191.08
Bahia,Dias d'Ávila,3050432.338,36442.65
Bahia,Dom Basílio,142303.469,11587.29
Bahia,Dom Macedo Costa,43212.012,10611.99
Bahia,Elísio Medrado,76733.039,9439.42
Bahia,Encruzilhada,256185.051,16098.09
Bahia,Entre Rios,681649.935,16224.35
Bahia,Esplanada,731908.831,19310.56
Bahia,Euclides da Cunha,795415.363,13015.7
Bahia,Eunápolis,3203015.539,27765.39
Bahia,Fátima,280112.312,15735.76
Bahia,Feira da Mata,63084.706,11153.59
Bahia,Feira de Santana,17282198.086,27691.08
Bahia,Filadélfia,139370.997,8543.03
Bahia,Firmino Alves,70866.765,12562.8
Bahia,Floresta Azul,101546.305,9648.1
Bahia,Formosa do Rio Preto,4608376.903,176491.78
Bahia,Gandu,461232.652,14071.41
Bahia,Gavião,49919.334,11301.64
Bahia,Gentio do Ouro,133459.093,11827.29
Bahia,Glória,254127.468,16667.38
Bahia,Gongogi,76466.575,11159.75
Bahia,Governador Mangabeira,221996.835,10672.92
Bahia,Guajeru,68685.687,10780.99
Bahia,Guanambi,1654710.298,19386.67
Bahia,Guaratinga,279481.499,13590.15
Bahia,Heliópolis,140664.7,10865.5
Bahia,Iaçu,237150.272,9901.89
Bahia,Ibiassucê,98955.839,11182.71
Bahia,Ibicaraí,206800.781,9808.89
Bahia,Ibicoara,443353.631,22178.77
Bahia,Ibicuí,196348.575,12074.07
Bahia,Ibipeba,177792.769,9651.64
Bahia,Ibipitanga,117480.274,7837.77
Bahia,Ibiquera,37334.159,9225.14
Bahia,Ibirapitanga,285846.483,12198.46
Bahia,Ibirapuã,450706.874,51568.29
Bahia,Ibirataia,207382.733,14325.97
Bahia,Ibitiara,113705.007,6906.7
Bahia,Ibititá,155482.044,9120.25
Bahia,Ibotirama,415582.788,15348.75
Bahia,Ichu,56391.037,9048.63
Bahia,Igaporã,198334.545,12664.23
Bahia,Igrapiúna,211144.584,16288.25
Bahia,Iguaí,246443.138,9125.5
Bahia,Ilhéus,5163622.921,32756.0
Bahia,Inhambupe,625798.717,15368.34
Bahia,Ipecaetá,105153.234,7390.06
Bahia,Ipiaú,568816.62,12373.92
Bahia,Ipirá,664915.089,11216.33
Bahia,Ipupiara,100551.482,10101.62
Bahia,Irajuba,77979.049,10689.38
Bahia,Iramaia,102697.696,13042.63
Bahia,Iraquara,897366.222,34878.97
Bahia,Irará,286137.298,9764.11
Bahia,Irecê,1532414.333,20694.32
Bahia,Itabela,514441.046,16648.04
Bahia,Itaberaba,996855.011,15384.75
Bahia,Itabuna,4200813.904,19618.7
Bahia,Itacaré,426484.1,14680.53
Bahia,Itaeté,126762.045,7842.24
Bahia,Itagi,128626.458,10595.26
Bahia,Itagibá,1103083.65,76971.85
Bahia,Itagimirim,127456.993,18787.88
Bahia,Itaguaçu da Bahia,152685.472,10422.22
Bahia,Itaju do Colônia,89527.732,13741.79
Bahia,Itajuípe,255562.679,12583.72
Bahia,Itamaraju,1111051.1,17246.19
Bahia,Itamari,103381.925,12969.76
Bahia,Itambé,294796.174,13117.21
Bahia,Itanagra,81911.855,12733.07
Bahia,Itanhém,293786.041,15276.69
Bahia,Itaparica,246956.8,11005.21
Bahia,Itapé,106488.693,12829.96
Bahia,Itapebi,335646.348,32993.84
Bahia,Itapetinga,1467062.421,18952.34
Bahia,Itapicuru,439107.107,12139.08
Bahia,Itapitanga,94689.185,9207.43
Bahia,Itaquara,100736.552,12028.25
Bahia,Itarantim,331171.393,16610.89
Bahia,Itatim,430099.88,29483.13
Bahia,Itiruçu,120734.04,9672.65
Bahia,Itiúba,351713.959,9731.99
Bahia,Itororó,251064.365,12310.7
Bahia,Ituaçu,256803.362,13448.72
Bahia,Ituberá,367658.847,12734.98
Bahia,Iuiu,133416.427,12087.01
Bahia,Jaborandi,1344197.324,164407.7
Bahia,Jacaraci,122924.849,8274.98
Bahia,Jacobina,1867866.016,23131.75
Bahia,Jaguaquara,678165.197,12349.81
Bahia,Jaguarari,1198205.486,35329.66
Bahia,Jaguaripe,206756.106,10789.9
Bahia,Jandaíra,168215.357,15659.59
Bahia,Jequié,3176445.912,20325.74
Bahia,Jeremoabo,501338.808,12278.09
Bahia,Jiquiriçá,150340.6,10314.26
Bahia,Jitaúna,175604.193,16772.13
Bahia,João Dourado,297143.403,11604.44
Bahia,Juazeiro,5181529.247,23601.32
Bahia,Jucuruçu,127679.157,14417.25
Bahia,Jussara,113637.637,7456.05
Bahia,Jussari,71485.518,12528.13
Bahia,Jussiape,68737.236,11898.43
Bahia,Lafaiete Coutinho,55267.28,15087.98
Bahia,Lagoa Real,119609.389,7536.82
Bahia,Laje,292401.962,12075.74
Bahia,Lajedão,113007.534,28301.41
Bahia,Lajedinho,60885.786,16301.42
Bahia,Lajedo do Tabocal,78351.892,9120.23
Bahia,Lamarão,65027.736,8049.98
Bahia,Lapão,302371.316,11066.55
Bahia,Lauro de Freitas,7322777.63,35778.64
Bahia,Lençóis,169645.079,14642.25
Bahia,Licínio de Almeida,157521.333,12747.54
Bahia,Livramento de Nossa Senhora,575719.583,12415.24
Bahia,Luís Eduardo Magalhães,8820648.148,95182.4
Bahia,Macajuba,90788.647,8021.62
Bahia,Macarani,227124.963,11918.82
Bahia,Macaúbas,431373.674,8545.27
Bahia,Macururé,67535.198,8711.97
Bahia,Madre de Deus,515514.38,23697.45
Bahia,Maetinga,50121.395,21006.45
Bahia,Maiquinique,204930.798,19907.79
Bahia,Mairi,158812.575,8568.25
Bahia,Malhada,188064.928,11144.59
Bahia,Malhada de Pedras,80639.137,9685.22
Bahia,Manoel Vitorino,139859.003,10804.93
Bahia,Mansidão,93687.537,6778.15
Bahia,Maracás,656426.955,32865.72
Bahia,Maragogipe,402858.747,8971.96
Bahia,Maraú,341379.118,16520.48
Bahia,Marcionílio Souza,94412.363,9115.8
Bahia,Mascote,161497.371,11858.24
Bahia,Mata de São João,1328755.304,27889.83
Bahia,Matina,91738.122,7422.78
Bahia,Medeiros Neto,514678.988,22632.21
Bahia,Miguel Calmon,273161.045,10599.55
Bahia,Milagres,144014.67,13287.94
Bahia,Mirangaba,141427.475,7602.4
Bahia,Mirante,78631.615,9514.96
Bahia,Monte Santo,460032.036,9360.71
Bahia,Morpará,78667.094,9281.16
Bahia,Morro do Chapéu,625933.989,17648.85
Bahia,Mortugaba,106817.801,8854.99
Bahia,Mucugê,774940.348,88818.38
Bahia,Mucuri,2212817.694,51787.26
Bahia,Mulungu do Morro,212901.509,20336.37
Bahia,Mundo Novo,199232.606,7337.41
Bahia,Muniz Ferreira,66810.06,8950.97
Bahia,Muquém do São Francisco,210290.417,18319.58
Bahia,Muritiba,276777.693,9407.81
Bahia,Mutuípe,471382.458,21100.38
Bahia,Nazaré,330753.392,11540.19
Bahia,Nilo Peçanha,185996.52,13139.06
Bahia,Nordestina,160862.708,12189.34
Bahia,Nova Canaã,174263.24,10572.94
Bahia,Nova Fátima,95198.066,12158.12
Bahia,Nova Ibiá,101681.227,15600.07
Bahia,Nova Itarana,73286.527,8800.02
Bahia,Nova Redenção,75596.786,8283.67
Bahia,Nova Soure,271743.205,10047.07
Bahia,Nova Viçosa,576012.136,13040.8
Bahia,Novo Horizonte,105234.915,8316.99
Bahia,Novo Triunfo,103931.534,6729.14
Bahia,Olindina,242182.243,8535.66
Bahia,Oliveira dos Brejinhos,291927.986,13393.04
Bahia,Ouriçangas,80643.726,9404.52
Bahia,Ourolândia,280185.334,15949.53
Bahia,Palmas de Monte Alto,238176.992,10905.54
Bahia,Palmeiras,107785.33,11814.68
Bahia,Paramirim,270932.792,12441.24
Bahia,Paratinga,260593.064,8074.4
Bahia,Paripiranga,454635.396,15610.33
Bahia,Pau Brasil,105726.929,11070.88
Bahia,Paulo Afonso,3965325.806,33262.53
Bahia,Pé de Serra,131455.228,9712.24
Bahia,Pedrão,52274.72,7028.06
Bahia,Pedro Alexandre,119312.77,7145.33
Bahia,Piatã,242782.895,14405.06
Bahia,Pilão Arcado,291383.173,8255.65
Bahia,Pindaí,296543.397,18183.92
Bahia,Pindobaçu,157114.632,7836.92
Bahia,Pintadas,109340.339,10561.22
Bahia,Piraí do Norte,117015.691,11643.35
Bahia,Piripá,79407.8,7744.84
Bahia,Piritiba,187903.88,7467.76
Bahia,Planaltino,79204.71,8412.61
Bahia,Planalto,309885.403,11658.15
Bahia,Poções,573505.566,12232.18
Bahia,Pojuca,1843464.906,45629.19
Bahia,Ponto Novo,142629.866,9683.61
Bahia,Porto Seguro,3767887.298,24702.76
Bahia,Potiraguá,114972.759,17359.62
Bahia,Prado,624631.442,22139.06
Bahia,Presidente Dutra,132177.337,8707.33
Bahia,Presidente Jânio Quadros,100402.627,8347.41
Bahia,Presidente Tancredo Neves,338356.167,11967.89
Bahia,Queimadas,257882.022,10141.66
Bahia,Quijingue,227798.368,8232.09
Bahia,Quixabeira,77082.902,8623.21
Bahia,Rafael Jambeiro,396182.193,17496.89
Bahia,Remanso,486810.179,11780.33
Bahia,Retirolândia,149911.851,10276.38
Bahia,Riachão das Neves,1539603.29,68947.75
Bahia,Riachão do Jacuípe,410347.11,12249.9
Bahia,Riacho de Santana,317672.179,8884.2
Bahia,Ribeira do Amparo,192341.915,13146.19
Bahia,Ribeira do Pombal,716570.553,13246.03
Bahia,Ribeirão do Largo,111017.0,22675.04
Bahia,Rio de Contas,155934.062,12108.56
Bahia,Rio do Antônio,115695.216,7454.11
Bahia,Rio do Pires,100423.408,8603.79
Bahia,Rio Real,1031584.998,25033.0
Bahia,Rodelas,143552.931,15034.87
Bahia,Ruy Barbosa,392810.6,12712.32
Bahia,Salinas da Margarida,201392.676,12550.18
Bahia,Salvador,62954487.488,21706.06
Bahia,Santa Bárbara,180576.494,8610.77
Bahia,Santa Brígida,119329.777,8574.39
Bahia,Santa Cruz Cabrália,548442.421,19546.74
Bahia,Santa Cruz da Vitória,71181.447,11405.46
Bahia,Santa Inês,76184.152,7198.73
Bahia,Santaluz,522257.685,13851.52
Bahia,Santa Luzia,124294.309,10098.66
Bahia,Santa Maria da Vitória,600557.288,15124.72
Bahia,Santana,344032.926,12840.88
Bahia,Santanópolis,68861.305,7662.32
Bahia,Santa Rita de Cássia,286078.548,9998.2
Bahia,Santa Terezinha,101417.892,9640.48
Bahia,Santo Amaro,1137909.233,18905.29
Bahia,Santo Antônio de Jesus,2450763.271,23746.79
Bahia,Santo Estêvão,914070.548,17032.58
Bahia,São Desidério,5845432.467,168146.14
Bahia,São Domingos,88481.482,9739.29
Bahia,São Félix,172907.077,11695.55
Bahia,São Félix do Coribe,238411.069,15338.81
Bahia,São Felipe,212343.94,10071.81
Bahia,São Francisco do Conde,13086120.691,321810.96
Bahia,São Gabriel,152905.392,8139.76
Bahia,São Gonçalo dos Campos,1155355.092,30154.12
Bahia,São José da Vitória,67085.369,12061.38
Bahia,São José do Jacuípe,126708.084,12014.8
Bahia,São Miguel das Matas,176536.145,15046.12
Bahia,São Sebastião do Passé,850111.245,19080.47
Bahia,Sapeaçu,213356.109,12247.06
Bahia,Sátiro Dias,257849.575,14878.8
Bahia,Saubara,146344.937,12031.98
